run_idx,step,J,true_crop_sum,ugv0_y,ugv0_x,ugv0_mu,ugv0_var,ugv0_prob,ugv0_visited_count,ugv0_visited_mu_sum,ugv0_visited_var_sum,ugv0_visited_prob_sum,ugv1_y,ugv1_x,ugv1_mu,ugv1_var,ugv1_prob,ugv1_visited_count,ugv1_visited_mu_sum,ugv1_visited_var_sum,ugv1_visited_prob_sum
6,0,858.6649755109362,6.791892379259086,20,13,0.5906718784158344,0.8287976804482166,0.6116594860392096,2,0.6140231807759556,1.828774399417523,1.1166060911915627,10,13,0.02623923640956428,0.9999251956369827,0.505556685278879,2,0.04959053876968561,1.999901914606289,1.010503290431232
6,1,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713
6,2,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713
6,3,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713
6,4,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713
6,5,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713
6,6,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007
6,7,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007
6,8,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007
6,9,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007
6,10,839.6079316794762,13.13754714284098,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007
6,11,824.0116887648207,13.13754714284098,20,15,0.8455099407226746,0.785546123195349,0.6383684572532402,4,2.44700364126052,3.366907071622859,2.408164325084617,10,11,0.6333158543267128,0.7237477251675216,0.6209480418930294,4,1.1811525768238154,3.48894499179759,2.2375639960084133
6,12,824.0116887648207,13.13754714284098,20,15,0.8455099407226746,0.785546123195349,0.6383684572532402,4,2.44700364126052,3.366907071622859,2.408164325084617,10,11,0.6333158543267128,0.7237477251675216,0.6209480418930294,4,1.1811525768238154,3.48894499179759,2.2375639960084133
6,13,824.0116887648207,13.13754714284098,20,15,0.8455099407226746,0.785546123195349,0.6383684572532402,4,2.44700364126052,3.366907071622859,2.408164325084617,10,11,0.6333158543267128,0.7237477251675216,0.6209480418930294,4,1.1811525768238154,3.48894499179759,2.2375639960084133
6,14,824.0116887648207,13.13754714284098,20,15,0.8455099407226746,0.785546123195349,0.6383684572532402,4,2.44700364126052,3.366907071622859,2.408164325084617,10,11,0.6333158543267128,0.7237477251675216,0.6209480418930294,4,1.1811525768238154,3.48894499179759,2.2375639960084133
6,15,824.0116887648207,13.13754714284098,20,15,0.8455099407226746,0.785546123195349,0.6383684572532402,4,2.44700364126052,3.366907071622859,2.408164325084617,10,11,0.6333158543267128,0.7237477251675216,0.6209480418930294,4,1.1811525768238154,3.48894499179759,2.2375639960084133
6,16,812.245694437435,13.13754714284098,20,15,0.7757547702273669,0.7826867271876035,0.6329931725699176,4,1.9685651176940024,3.278121412830476,2.3621929759087026,10,11,0.9072305939800157,0.7112351276655179,0.6447320847417721,4,2.244091683557979,3.4394766899774214,2.382176594892338
6,17,812.245694437435,13.13754714284098,20,15,0.7757547702273669,0.7826867271876035,0.6329931725699176,4,1.9685651176940024,3.278121412830476,2.3621929759087026,10,11,0.9072305939800157,0.7112351276655179,0.6447320847417721,4,2.244091683557979,3.4394766899774214,2.382176594892338
6,18,812.245694437435,13.13754714284098,20,15,0.7757547702273669,0.7826867271876035,0.6329931725699176,4,1.9685651176940024,3.278121412830476,2.3621929759087026,10,11,0.9072305939800157,0.7112351276655179,0.6447320847417721,4,2.244091683557979,3.4394766899774214,2.382176594892338
