run_idx,step,J,true_crop_sum,ugv0_y,ugv0_x,ugv0_mu,ugv0_var,ugv0_prob,ugv0_visited_count,ugv0_visited_mu_sum,ugv0_visited_var_sum,ugv0_visited_prob_sum,ugv1_y,ugv1_x,ugv1_mu,ugv1_var,ugv1_prob,ugv1_visited_count,ugv1_visited_mu_sum,ugv1_visited_var_sum,ugv1_visited_prob_sum
0,0,858.6629059174129,6.804414051138603,19,14,0.18204086544536605,0.984128555786366,0.538258577112858,2,0.2527984576159123,1.981792206702934,1.0532403556541934,10,12,0.08678675234309191,0.9612786780881666,0.5186141709872708,2,0.15754434451363813,1.9589423290047345,1.0335959495286062
0,1,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.6069667912438078,3,0.9892468348920649,2.904381884353183,1.6932633526762761,11,12,0.5188427284165614,0.885756876482786,0.6002416313882857,3,0.9481361505771655,2.839536667594876,1.6896145204298127
0,2,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.6069667912438078,3,0.9892468348920649,2.904381884353183,1.6932633526762761,11,12,0.5188427284165614,0.885756876482786,0.6002416313882857,3,0.9481361505771655,2.839536667594876,1.6896145204298127
0,3,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.6069667912438078,3,0.9892468348920649,2.904381884353183,1.6932633526762761,11,12,0.5188427284165614,0.885756876482786,0.6002416313882857,3,0.9481361505771655,2.839536667594876,1.6896145204298127
0,4,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.6069667912438078,3,0.9892468348920649,2.904381884353183,1.6932633526762761,11,12,0.5188427284165614,0.885756876482786,0.6002416313882857,3,0.9481361505771655,2.839536667594876,1.6896145204298127
0,5,856.958597394163,6.804414051138603,19,15,0.5751049153935208,0.9248967008606049,0.6069667912438078,3,0.9892468348920649,2.904381884353183,1.6932633526762761,11,12,0.5188427284165614,0.885756876482786,0.6002416313882857,3,0.9481361505771655,2.839536667594876,1.6896145204298127
0,6,837.7149013821593,6.804414051138603,19,15,0.2270244456094399,0.7890333054125575,0.5513329217587043,3,0.1491430586476083,2.6084386672895943,1.532348775233788,11,12,0.2422098298183394,0.8063068824906393,0.5540999244541475,3,0.3394938085441273,2.6049130430232914,1.574242745668208
0,7,837.7149013821593,6.804414051138603,19,15,0.2270244456094399,0.7890333054125575,0.5513329217587043,3,0.1491430586476083,2.6084386672895943,1.532348775233788,11,12,0.2422098298183394,0.8063068824906393,0.5540999244541475,3,0.3394938085441273,2.6049130430232914,1.574242745668208
0,8,837.7149013821593,6.804414051138603,19,15,0.2270244456094399,0.7890333054125575,0.5513329217587043,3,0.1491430586476083,2.6084386672895943,1.532348775233788,11,12,0.2422098298183394,0.8063068824906393,0.5540999244541475,3,0.3394938085441273,2.6049130430232914,1.574242745668208
0,9,837.7149013821593,6.804414051138603,19,15,0.2270244456094399,0.7890333054125575,0.5513329217587043,3,0.1491430586476083,2.6084386672895943,1.532348775233788,11,12,0.2422098298183394,0.8063068824906393,0.5540999244541475,3,0.3394938085441273,2.6049130430232914,1.574242745668208
0,10,837.7149013821593,14.855759215101141,19,15,0.2270244456094399,0.7890333054125575,0.5513329217587043,3,0.1491430586476083,2.6084386672895943,1.532348775233788,11,12,0.2422098298183394,0.8063068824906393,0.5540999244541475,3,0.3394938085441273,2.6049130430232914,1.574242745668208
0,11,824.1365717073168,14.855759215101141,19,16,1.1341883813373006,0.7507856225440164,0.6544356748210948,4,2.6839490062194655,3.319227519966721,2.4364322433296577,12,12,0.8847121751016366,0.7298718502068274,0.6431250169844884,4,3.0818029774569973,3.081858466722607,2.4753606640575194
0,12,824.1365717073168,14.855759215101141,19,16,1.1341883813373006,0.7507856225440164,0.6544356748210948,4,2.6839490062194655,3.319227519966721,2.4364322433296577,12,12,0.8847121751016366,0.7298718502068274,0.6431250169844884,4,3.0818029774569973,3.081858466722607,2.4753606640575194
0,13,824.1365717073168,14.855759215101141,19,16,1.1341883813373006,0.7507856225440164,0.6544356748210948,4,2.6839490062194655,3.319227519966721,2.4364322433296577,12,12,0.8847121751016366,0.7298718502068274,0.6431250169844884,4,3.0818029774569973,3.081858466722607,2.4753606640575194
0,14,824.1365717073168,14.855759215101141,19,16,1.1341883813373006,0.7507856225440164,0.6544356748210948,4,2.6839490062194655,3.319227519966721,2.4364322433296577,12,12,0.8847121751016366,0.7298718502068274,0.6431250169844884,4,3.0818029774569973,3.081858466722607,2.4753606640575194
0,15,824.1365717073168,14.855759215101141,19,16,1.1341883813373006,0.7507856225440164,0.6544356748210948,4,2.6839490062194655,3.319227519966721,2.4364322433296577,12,12,0.8847121751016366,0.7298718502068274,0.6431250169844884,4,3.0818029774569973,3.081858466722607,2.4753606640575194
0,16,810.2995953717694,14.855759215101141,19,16,1.0285167614074873,0.7467731951367874,0.6502094343582038,4,2.538483745314524,3.298576564461591,2.427621947095091,12,12,0.9379794064828019,0.7240683695593875,0.6464713917774549,4,3.2417328552742113,3.0724231738830086,2.4814741243340697
0,17,810.2995953717694,14.855759215101141,19,16,1.0285167614074873,0.7467731951367874,0.6502094343582038,4,2.538483745314524,3.298576564461591,2.427621947095091,12,12,0.9379794064828019,0.7240683695593875,0.6464713917774549,4,3.2417328552742113,3.0724231738830086,2.4814741243340697
0,18,810.2995953717694,14.855759215101141,19,16,1.0285167614074873,0.7467731951367874,0.6502094343582038,4,2.538483745314524,3.298576564461591,2.427621947095091,12,12,0.9379794064828019,0.7240683695593875,0.6464713917774549,4,3.2417328552742113,3.0724231738830086,2.4814741243340697
0,19,810.2995953717694,14.855759215101141,19,16,1.0285167614074873,0.7467731951367874,0.6502094343582038,4,2.538483745314524,3.298576564461591,2.427621947095091,12,12,0.9379794064828019,0.7240683695593875,0.6464713917774549,4,3.2417328552742113,3.0724231738830086,2.4814741243340697
0,20,810.2995953717694,24.074497772628302,19,16,1.0285167614074873,0.7467731951367874,0.6502094343582038,4,2.538483745314524,3.298576564461591,2.427621947095091,12,12,0.9379794064828019,0.7240683695593875,0.6464713917774549,4,3.2417328552742113,3.0724231738830086,2.4814741243340697
0,21,802.820050946045,24.074497772628302,19,17,1.4429919330196996,0.7091233607663371,0.6619567023872199,5,4.155074362290035,3.9953367318358883,3.1054163835933077,12,13,0.9159887684361312,0.8019622830247414,0.6441720478727779,5,4.272482879303615,3.8734517016435537,3.130774230889473
