step,J,true_crop_sum
123,730.4257254682489,25.0
124,730.2815561740165,25.0
125,727.1462787235835,25.0
126,725.8471712239776,25.0
127,725.3024991761122,25.0
128,724.9921241293423,26.0
129,724.786373865917,27.0
130,723.7816335479608,27.0
131,725.4493490014094,27.0
132,724.8097944010043,27.0
133,724.5096438056262,27.0
134,724.3254165631098,27.0
135,724.1109005930919,27.0
136,721.1759504318942,27.0
137,719.8717795127741,27.0
138,719.3495927452805,28.0
139,719.061143049712,29.0
140,719.3479089244827,30.0
141,718.092294047618,30.0
142,717.5632827949498,30.0
143,717.2651340084982,30.0
144,717.0712797130326,30.0
145,716.081045538541,30.0
146,714.5244882187924,30.0
147,713.904316749052,30.0
148,713.5479227554996,30.0
149,713.3101863478516,30.0
150,715.1890485775998,30.0
151,712.5414340985599,30.0
152,711.7681230242374,30.0
153,711.3415936132434,30.0
154,710.8340361560657,30.0
155,711.0481935666555,30.0
156,711.4339272601393,30.0
157,710.5529614646639,30.0
158,709.9737881123494,30.0
159,710.9244891136802,30.0
160,709.8632393616082,30.0
161,709.3435060066452,30.0
162,708.2337083331669,30.0
163,706.7132121821326,30.0
164,706.1143454221408,30.0
165,705.7775281495852,30.0
166,705.5558228857476,30.0
167,704.1063128151212,30.0
168,703.5783894330291,30.0
169,703.3463033837296,30.0
170,703.2064662690661,30.0
171,703.1096275139992,30.0
172,703.4339300948188,30.0
173,701.6166312331767,30.0
174,700.9657709062988,30.0
175,700.6247952525864,30.0
176,700.4125302747499,30.0
177,699.0820507637109,30.0
178,700.8278910964384,30.0
179,699.4337614696605,30.0
180,698.8035817233468,30.0
181,698.4331607967453,30.0
182,697.61699642649,30.0
183,696.0387577172544,31.0
184,695.1401217392397,32.0
185,694.6728935643966,33.0
186,694.3765790029665,34.0
187,693.4187740506593,35.0
188,691.5875881479985,36.0
189,690.8642378238776,37.0
190,690.513166676451,38.0
191,690.2976051834606,39.0
192,690.1487962658017,40.0
193,691.0886855416134,41.0
194,692.8235762404349,42.0
195,692.0238324367435,43.0
196,691.5958032516686,44.0
197,691.3201902387149,45.0
198,689.3402195952577,46.0
199,689.2390431981169,47.0
200,688.3930520070678,48.0
201,687.9471858888603,49.0
202,687.6614060099758,50.0
203,687.4591844828778,50.0
204,691.8552544132028,50.0
205,690.0379214994687,50.0
206,687.8477171723918,50.0
207,687.1228850282478,50.0
208,686.7307467057681,50.0
209,686.72305139899,51.0
210,685.9184886659248,52.0
211,686.5383558223789,53.0
212,686.0262751315752,54.0
213,685.77290664824,55.0
214,686.6756017073578,56.0
215,687.363346130634,57.0
216,684.6905708211235,58.0
217,683.7870237362049,58.0
218,683.3141412873467,58.0
219,683.0131455182832,58.0
220,682.1343282735379,59.0
221,681.0221554236318,60.0
222,679.9855853508695,61.0
223,679.5450842154869,62.0
224,679.2934411727615,63.0
225,678.5702646084374,64.0
226,680.4858161162384,65.0
227,687.6753274169388,66.0
228,686.0091145794431,67.0
229,685.4271632407144,68.0
230,685.0912126586195,69.0
231,684.6415515180718,70.0
232,685.1809590918315,70.0
233,684.0797598914539,70.0
234,683.601286391821,70.0
235,689.042103309016,70.0
236,688.3425681057527,70.0
237,688.0068865931828,70.0
238,687.795170304149,70.0
239,687.6431522831954,70.0
240,686.8430247243739,70.0
241,685.3603193364672,70.0
242,684.8608657064143,70.0
243,684.5943591667339,70.0
244,686.1023648812647,70.0
245,684.7478113654627,70.0
246,689.4761026397576,70.0
247,687.4568623084781,70.0
248,686.6331876407371,70.0
249,686.1113757647117,70.0
250,685.4099274902983,70.0
251,685.1552882039775,70.0
252,685.009860840177,70.0
253,684.9105437499276,70.0
254,688.3501338233966,70.0
255,687.3353401990455,71.0
256,686.9277097183356,72.0
257,686.6973338228022,73.0
258,686.5459055450898,74.0
259,685.9306034531974,75.0
260,685.7005716907686,76.0
261,685.3837354484415,77.0
262,684.6410787910563,78.0
263,684.3063413257509,79.0
264,684.1107437467131,80.0
265,689.919436784758,81.0
266,688.6245937835197,82.0
267,688.1893089516781,83.0
268,687.9665868127853,84.0
269,688.0344994969801,85.0
270,686.7041416911648,86.0
271,686.2160095741392,87.0
272,685.9369946086885,88.0
273,685.7497493118816,89.0
274,683.6626662375558,90.0
275,683.1376164562917,91.0
276,682.9254377612257,92.0
277,682.8027770974666,93.0
278,682.7197639536499,94.0
279,681.7933374631111,95.0
280,681.191957790177,96.0
281,680.9885445495856,97.0
282,680.8812915815545,98.0
283,680.8131427617566,98.0
284,680.6636761309057,98.0
285,679.9556888071721,98.0
286,679.6921606572007,98.0
287,679.5519994241095,98.0
288,679.4640234550513,98.0
289,684.3327003827471,98.0
290,683.8509991103405,98.0
291,683.6341775176315,98.0
292,683.5087260318184,98.0
293,683.426209426523,98.0
294,685.7824340183151,98.0
295,692.3943636892234,98.0
296,691.0589406848995,98.0
297,690.5983880388542,98.0
298,690.3792647107123,98.0
299,690.2415822971649,98.0
300,690.1439024890085,98.0
301,688.8743989943223,98.0
302,690.6124739088198,98.0
303,689.2338335376892,99.0
304,688.8166191807898,100.0
305,688.6008164661793,101.0
306,687.8037987953355,102.0
307,690.4336211830475,103.0
308,688.324490520665,104.0
309,687.7392939828396,105.0
310,687.4809081225405,106.0
311,688.2020111942904,106.0
312,687.3195813842738,106.0
313,686.9725811476892,106.0
314,686.7812028167181,106.0
315,686.6575753286968,106.0
316,686.3724139793419,106.0
317,684.9741434509559,106.0
318,684.2952414631361,106.0
319,683.9757378506091,106.0
320,683.7822041311581,107.0
321,686.8136758161959,108.0
322,686.0310292532959,109.0
323,685.6973542048454,110.0
324,685.5040000371541,111.0
325,685.5527872891573,112.0
326,685.2440899778053,112.0
327,685.1035616245368,112.0
328,685.0167670069895,112.0
329,684.696361757446,112.0
330,684.2314459446303,112.0
331,684.0541823278766,112.0
332,688.1958398399806,112.0
333,687.7277143171602,112.0
334,693.2166755924904,112.0
335,692.5846836680902,112.0
336,692.2948704484443,112.0
337,692.1168742908995,112.0
338,691.9922964605493,112.0
339,692.9282568476137,112.0
340,691.6363719079095,112.0
341,691.137064399156,112.0
342,690.8618019726842,112.0
343,690.6834153121358,112.0
344,690.1448717016474,112.0
345,689.4323746004882,112.0
346,689.0844982826328,112.0
347,688.8690144842245,112.0
348,688.7186448957773,112.0
349,692.0360789096435,112.0
350,691.5613834335163,112.0
351,691.3527712253313,112.0
352,691.2268771396093,112.0
353,691.1394852381738,112.0
354,692.6287436432381,113.0
355,689.9054577837658,114.0
356,688.5889601279914,115.0
357,688.0591380124179,116.0
358,687.7543009638741,117.0
359,689.0046194845206,118.0
360,688.4010464515279,119.0
361,688.1116160894426,120.0
362,687.9321266879317,121.0
363,687.8066204668985,122.0
364,685.1954463819462,123.0
365,684.6542762600211,124.0
366,684.4226905655843,124.0
367,684.2883389111738,124.0
368,682.0434911819351,124.0
369,680.8741257485692,124.0
370,680.3464981936253,125.0
371,681.7320052340096,126.0
372,681.2954881915045,127.0
373,678.7819392039314,128.0
374,677.4288320939972,129.0
375,676.9553663512357,130.0
376,676.7089982697844,131.0
377,676.5560350675034,132.0
378,677.7742697472881,133.0
379,675.8549350034077,134.0
380,674.9886304563486,135.0
381,673.7880536945332,136.0
382,673.3116149084635,137.0
383,673.0477016148569,138.0
384,677.028933086792,139.0
385,674.826229509078,140.0
386,680.3760631773105,141.0
387,679.2821226682573,141.0
388,676.5687512107337,141.0
389,676.0106321078439,141.0
390,675.7227994242182,141.0
391,675.5372418975403,141.0
392,675.4036669542443,141.0
393,675.4251138008738,141.0
394,674.3712023780695,141.0
395,673.935577609443,141.0
396,673.6912167867879,141.0
397,673.5321931656695,141.0
398,673.4731634404521,141.0
399,672.3425726880673,141.0
400,671.9237736513198,141.0
401,671.6968598301263,141.0
402,671.5519754948831,141.0
403,671.5225049658449,141.0
404,670.0487527994105,141.0
405,669.5446440091816,141.0
406,669.2821444374224,141.0
407,669.1185000191117,141.0
408,670.6641775681428,141.0
409,669.9897935672316,141.0
410,669.7153506181108,141.0
411,669.5578167120625,141.0
412,669.4525596857927,141.0
413,667.6889768172484,141.0
414,668.5549321776275,141.0
415,667.8910858234008,141.0
416,667.5356073231314,141.0
417,674.7647646741087,141.0
418,673.2586751265724,141.0
419,672.5724904072551,141.0
420,672.161839384212,141.0
421,671.8841615454926,141.0
422,671.6823153858102,141.0
423,676.3302587630086,141.0
424,673.722326294343,141.0
425,672.3111597994607,141.0
426,671.6998979765842,141.0
427,671.3236457097075,141.0
428,671.0560705268429,141.0
429,668.9568529775507,141.0
430,668.1029325917078,141.0
431,667.6895972305695,142.0
432,667.4254006244394,143.0
433,667.2325800192186,144.0
434,669.9348484042633,145.0
435,669.3143717177029,146.0
436,669.0337480146366,147.0
437,668.857565695718,148.0
438,665.9207622914289,149.0
439,665.2134488243662,150.0
440,664.9395260178925,151.0
441,664.7807777074485,152.0
442,664.671461164769,152.0
443,664.3209109233381,152.0
444,664.9001209927512,152.0
445,663.0609538767093,152.0
446,662.4801108412412,152.0
447,662.1637714553624,152.0
448,661.9579953240191,153.0
449,661.8112326882123,154.0
450,665.5654360684086,155.0
451,664.7301725538669,156.0
452,664.3999560694463,157.0
453,664.212641781334,158.0
454,664.0874666558432,158.0
455,663.9956683573931,158.0
456,663.9242293051234,158.0
457,663.8663112588713,158.0
458,664.1231468727342,158.0
459,665.4767355653455,158.0
460,663.609669777217,158.0
461,661.0805306067112,158.0
462,659.5723107841682,158.0
463,660.9542339136399,158.0
464,660.5118996033514,158.0
465,660.2704226580595,158.0
466,660.8086108210755,158.0
467,670.7288812277591,158.0
468,669.9359886488178,158.0
469,669.5315325215472,158.0
470,669.2762633958394,158.0
471,666.8268515095233,158.0
472,665.2855800188971,158.0
473,664.6758402346695,158.0
474,664.3963930031423,158.0
475,664.2312551686157,158.0
476,661.5606090742406,158.0
477,662.6152658618366,158.0
478,662.1643552224466,158.0
479,661.926285002216,158.0
480,661.7759127556147,158.0
481,660.7414746794088,158.0
482,663.2498263189268,158.0
483,662.46882383164,158.0
484,662.1140682817123,158.0
485,661.9069314892458,158.0
486,663.1729517925352,158.0
487,662.0418148408708,158.0
488,661.6079056197627,158.0
489,661.3734487539427,158.0
490,661.2245862335058,158.0
491,661.1206449476279,158.0
492,661.0433568307419,158.0
493,660.9912974442442,158.0
494,662.0217208185278,158.0
495,662.3834788296624,158.0
496,661.66726909241,158.0
497,665.8334474494718,158.0
498,663.4854516449343,158.0
499,662.5807177352376,159.0
500,660.8727188702844,160.0
501,661.207162776229,161.0
502,662.9411079118963,162.0
503,659.9147042181696,163.0
504,658.8766772740173,164.0
505,658.4520014000436,165.0
506,663.5881332505305,166.0
507,661.960674821234,167.0
508,661.4400863099679,168.0
509,661.1666994457269,169.0
510,660.9930154892381,170.0
511,660.1196260375823,171.0
512,661.3609519225226,172.0
513,663.4608787990346,172.0
514,662.2388052927884,172.0
515,661.6815167415706,172.0
516,662.0984711913582,172.0
517,661.4469219662077,172.0
518,662.4081797920248,172.0
519,661.5213559815405,172.0
520,661.2481005617876,172.0
521,662.5489757886176,172.0
522,658.2650398161059,172.0
523,663.8318707961548,172.0
524,662.6153690346657,172.0
525,662.0419048791118,172.0
526,661.6987604244357,172.0
527,661.4666655207325,172.0
528,661.2972022630704,172.0
529,661.1667910314125,172.0
530,663.1368367823468,172.0
531,662.3385341523045,172.0
532,661.2682189430919,172.0
533,660.7900972397128,172.0
534,658.8939185131886,172.0
535,657.8980439394068,172.0
536,660.0886412341307,172.0
537,659.5687042208949,172.0
538,660.9056755185809,172.0
539,659.9989281843199,172.0
540,663.5500944706976,172.0
541,662.7167719552722,172.0
542,662.2775588544728,172.0
543,663.6463777209076,172.0
544,662.4110622577624,172.0
545,660.9974856413742,172.0
546,661.6231022905035,172.0
547,659.0932726482922,173.0
548,658.2475635996059,174.0
549,657.8410185673301,175.0
550,660.9714921378783,175.0
551,656.4044465601926,175.0
552,655.7084306476418,175.0
553,655.3615612025353,175.0
554,655.1379848569741,175.0
555,654.9767118928775,175.0
556,654.6412304532005,175.0
557,655.1172587470094,175.0
558,655.92265492172,175.0
559,654.99135467939,175.0
560,654.5588273254677,175.0
561,654.4387661567516,175.0
562,654.0455909457095,175.0
563,653.8516396270054,175.0
564,653.7288708385356,175.0
565,658.3525223145848,175.0
566,657.4023143606371,175.0
567,657.127978155411,175.0
568,656.9862217348664,176.0
569,656.8951550295028,177.0
570,655.4568047102781,177.0
571,655.1184346968325,177.0
572,654.9910040337264,178.0
573,654.9194008932968,179.0
574,654.8711965828205,180.0
575,654.2150122420086,181.0
576,654.4347306079026,181.0
577,654.0443313350875,181.0
578,653.8647663577358,181.0
579,656.6742929166942,181.0
580,655.7910195757804,181.0
581,654.9711378539906,181.0
582,654.5360320999293,181.0
583,654.3433304563098,181.0
584,655.8851580686669,181.0
585,656.1209230457293,181.0
586,656.0910850841866,181.0
587,655.9905006277786,181.0
588,655.4613483543394,181.0
589,655.1627826200925,181.0
590,654.4543081971881,181.0
591,653.718920178859,181.0
592,654.563802608495,181.0
593,655.5345178072091,181.0
594,661.9254571840904,181.0
595,661.1056235301445,181.0
596,660.6702916768162,181.0
597,660.3894994770551,181.0
598,659.5904438120851,181.0
599,660.4771172286032,181.0
600,659.3596474384077,181.0
601,658.8356772359296,181.0
602,658.5197777342271,181.0
603,658.4615359075058,181.0
604,657.3880384141414,181.0
605,656.875191300147,181.0
606,656.5647440617772,181.0
607,656.3527684947614,181.0
608,660.0763926053642,181.0
609,656.4089512873647,181.0
610,655.5911030607147,181.0
611,655.2244143174737,181.0
612,655.0055157947706,181.0
613,654.8564927588117,181.0
614,655.7119757443504,181.0
615,656.8351966132258,181.0
616,655.5967257130565,181.0
617,653.4991911966401,181.0
618,656.2078769372223,181.0
619,653.0896200027124,181.0
620,651.6069147838261,181.0
621,651.0910997795331,181.0
622,651.2759040427367,181.0
623,652.8652600822936,181.0
624,652.2890727049815,181.0
625,652.0180973975082,181.0
626,651.8541756487232,181.0
627,655.919141974173,181.0
628,656.3539831928183,181.0
629,655.6287121749853,181.0
630,654.6139080997165,181.0
631,654.1251578874544,181.0
632,652.7618611327523,181.0
633,652.3386509565192,181.0
634,652.1263107551891,181.0
635,651.9935247429023,181.0
636,651.9005318610023,181.0
637,665.0492094496394,181.0
638,664.1707078572739,181.0
639,663.7554503912352,181.0
640,663.5043120839333,181.0
641,663.332765755815,181.0
642,661.5837916194015,181.0
643,660.8265710311733,181.0
644,661.5086627943706,181.0
645,660.6135959379094,181.0
646,660.2502367959091,181.0
647,660.0174389401379,181.0
648,658.3811022360422,181.0
649,657.9763005814809,181.0
650,659.4600901824655,181.0
651,658.1486455298887,181.0
652,658.2855715317853,181.0
653,657.2995414551873,181.0
654,656.7031748904371,181.0
655,656.052616406567,181.0
656,655.72818140188,181.0
657,655.5253911219019,181.0
658,655.405022917802,181.0
659,654.8601341018643,181.0
660,655.4706123117098,181.0
661,654.3474088375659,181.0
662,654.7794606703869,181.0
663,656.8359900782182,181.0
664,656.1204306602494,181.0
665,653.3917830644265,181.0
666,653.4289972694385,181.0
667,655.9234173576953,181.0
668,657.9217584648276,181.0
669,656.1709365440755,181.0
670,654.6982918475278,181.0
671,655.5089152401322,181.0
672,654.2407276540008,181.0
673,652.5314565005342,181.0
674,651.9093703093567,181.0
675,651.6504392503598,181.0
676,656.5056661877557,181.0
677,652.627902898334,181.0
678,653.8934693576939,181.0
679,653.050546384117,181.0
680,652.6779895826458,181.0
681,652.4599522438346,181.0
682,651.7760109238745,181.0
683,658.7729435287557,181.0
684,658.1091864812987,181.0
685,657.7999903601683,181.0
686,657.1456906098838,181.0
687,656.7564115659452,181.0
688,657.7491832822856,181.0
689,656.805439164612,181.0
690,656.3520332262408,181.0
691,656.070326851386,181.0
692,655.8742537083101,181.0
693,655.3909725972985,181.0
694,654.8541633609101,181.0
695,654.6353701419017,181.0
696,654.5101313258374,181.0
697,655.6472433045335,181.0
698,654.5595183781566,181.0
699,653.0342761386371,181.0
700,652.4470320002868,181.0
701,656.9008294778876,181.0
702,654.6856572910586,181.0
703,653.7766845125318,181.0
704,653.3386672487829,181.0
705,653.0710502100314,181.0
706,652.8870714299658,181.0
707,660.4164251957234,181.0
708,659.7272304998294,181.0
709,659.3702455622188,181.0
710,659.1413251576046,181.0
711,658.9775586410196,181.0
712,659.8135170477383,181.0
713,659.2626244629907,181.0
714,659.0404855602476,181.0
715,658.9104295704722,181.0
716,658.82171244443,181.0
717,657.2380795128938,181.0
718,656.8818921333229,181.0
719,656.7286690617503,181.0
720,656.6392523245588,181.0
721,657.1715090380094,181.0
722,655.5681621421439,181.0
723,654.6856935607423,181.0
724,654.0844457119996,181.0
725,653.7936192950904,181.0
726,651.9098337047351,181.0
727,651.5338943574563,181.0
728,651.3608702362906,181.0
729,651.2568722118153,181.0
730,651.1859687784615,181.0
731,652.1163877965687,181.0
732,650.5834308036597,181.0
733,650.4045338531723,181.0
734,649.984504115925,181.0
735,649.7737573240865,181.0
736,649.6437414715958,181.0
737,649.5545379639402,181.0
738,650.7467702174313,181.0
739,650.3135338073058,181.0
740,650.1445573367903,181.0
741,650.0493411934578,181.0
742,649.9858769288785,181.0
743,651.6495172226337,181.0
744,650.7458504461753,181.0
745,650.3528259621041,181.0
746,650.1284080619319,181.0
747,649.982150312041,181.0
748,649.8787707864499,181.0
749,649.1125540050136,181.0
750,649.1933756436883,182.0
751,648.4237723959072,183.0
752,648.1129132677288,183.0
753,647.9366273681718,183.0
754,649.9118670925582,184.0
755,649.5681935366429,185.0
756,649.4237381633455,186.0
757,649.3378729186189,187.0
758,649.2816134329694,188.0
759,649.240949251323,189.0
760,649.2096609383638,190.0
761,649.1845260377593,191.0
762,651.812720463545,192.0
763,650.8445328029662,193.0
764,649.9842497843401,194.0
765,649.5913158398994,195.0
766,647.9570351048427,196.0
767,647.636123792322,197.0
768,647.4849425040699,198.0
769,647.3926248634496,198.0
770,649.094805362681,198.0
771,655.87420875584,198.0
772,655.0991733272863,198.0
773,654.7353026508342,198.0
774,654.5197607415123,198.0
775,652.6789642549697,199.0
776,652.2272584388372,200.0
777,652.0549169954671,200.0
778,651.9572434623126,200.0
779,651.8910951333114,200.0
780,651.7926072147146,200.0
781,651.4194783619762,200.0
782,651.2800214221118,200.0
783,651.2038796353565,200.0
784,651.1545622950264,200.0
785,654.0052099038278,201.0
786,652.2572632499111,202.0
787,651.8503285256047,203.0
788,651.6616747217247,204.0
789,651.5512816839631,204.0
790,654.5204309832519,204.0
791,654.0293118834176,204.0
792,653.8181450570976,204.0
793,653.6952005922375,204.0
794,653.6125238283453,204.0
795,651.6874248105164,204.0
796,658.3867984685485,204.0
797,657.5819536880309,204.0
798,657.1928856733723,204.0
799,656.9559715061943,204.0
800,656.7886085655791,204.0
801,656.276950026834,204.0
802,656.0935584164768,204.0
803,655.9899998285157,204.0
804,655.9201907459192,204.0
805,655.8685154515362,204.0
806,655.82799347375,204.0
807,655.1025034045263,205.0
808,653.7181421063046,205.0
809,653.3024424260448,205.0
810,653.1108089071442,205.0
811,652.9982773674386,205.0
812,659.0838353852198,205.0
813,658.209778439452,205.0
814,657.8531336216724,205.0
815,657.6515338698154,205.0
816,657.5199750894215,205.0
817,657.039557279046,205.0
818,654.6815030272205,205.0
819,653.9837142358738,205.0
820,653.6623509737717,205.0
821,653.4723993583517,205.0
822,653.4328313949322,205.0
823,652.1514639645917,205.0
824,651.528162648417,205.0
825,651.2574147087887,205.0
826,651.0990673325671,205.0
827,651.9922488549807,205.0
828,649.7412337098137,205.0
829,649.0539510301677,205.0
830,648.7712323084579,205.0
831,648.609833353021,205.0
832,650.1516867078215,205.0
833,648.9354514153379,205.0
834,648.4613252436541,205.0
835,648.2014710771292,205.0
836,648.0356325527817,205.0
837,648.8427844558694,205.0
838,649.4265404855878,205.0
839,648.8331657133222,205.0
840,648.5497084166125,205.0
841,648.3785257735834,205.0
842,649.9981512034059,205.0
843,647.2728183550685,205.0
844,646.5905684146052,205.0
845,646.2953200080544,205.0
846,646.1226696540749,205.0
847,646.007310409478,205.0
848,648.250344589921,205.0
849,647.2761614638622,205.0
850,646.8834436639927,205.0
851,645.5049109721663,205.0
852,644.4792075550961,205.0
853,644.0636690647495,205.0
854,643.8349823930487,205.0
855,646.4262010282758,205.0
856,646.729706239182,205.0
857,646.2051742857789,205.0
858,646.5567596395713,205.0
859,645.5936643479388,205.0
860,647.4425968346145,205.0
861,646.5305027852551,205.0
862,653.982926621024,205.0
863,653.3496929660816,205.0
864,657.4105898269852,205.0
865,656.8354554300752,205.0
866,656.5739332627086,205.0
867,656.4179909061615,205.0
868,656.3119574607853,205.0
869,653.8542648155039,205.0
870,653.0771778306805,205.0
871,652.3841765639515,205.0
872,651.6756598576019,206.0
873,651.3786148462393,207.0
874,651.1541944675905,207.0
875,650.4769283250741,207.0
876,653.8133553341743,207.0
877,652.4210577478958,207.0
878,651.9889110777755,207.0
879,650.2492411254673,207.0
880,649.7545832993783,207.0
881,650.0057633268555,207.0
882,649.8520271536277,207.0
883,649.6767784627122,207.0
884,650.5633656799937,207.0
885,649.6966444557612,207.0
886,649.2970206811814,207.0
887,650.0483984609358,207.0
888,649.2362818389689,207.0
889,648.8784302967163,208.0
890,648.6674386726784,209.0
891,648.5255271540456,209.0
892,650.1563438004068,209.0
893,649.2264605105242,209.0
894,652.201812925862,209.0
895,651.7429725673013,209.0
896,651.5157161099859,209.0
897,651.3683693767858,209.0
898,651.2604763383697,209.0
899,650.2055842217196,209.0
