step,J,true_crop_sum
514,2220.290402424269,829.0
515,2216.7877601144396,829.0
516,2216.7877601144396,829.0
517,2216.7877601144396,829.0
518,2216.7877601144396,830.0
519,2216.7877601144396,831.0
520,2217.0012950698156,832.0
521,2217.0012950698156,833.0
522,2217.0012950698156,834.0
523,2217.0012950698156,835.0
524,2217.0012950698156,836.0
525,2218.986344835396,837.0
526,2218.986344835396,838.0
527,2218.986344835396,839.0
528,2218.986344835396,840.0
529,2218.986344835396,841.0
530,2220.316467892684,842.0
531,2220.316467892684,843.0
532,2220.316467892684,844.0
533,2220.316467892684,845.0
534,2220.316467892684,846.0
535,2217.6877858515318,847.0
536,2217.6877858515318,848.0
537,2217.6877858515318,849.0
538,2217.6877858515318,850.0
539,2217.6877858515318,851.0
540,2216.9371384154797,852.0
541,2216.9371384154797,853.0
542,2216.9371384154797,854.0
543,2216.9371384154797,855.0
544,2216.9371384154797,856.0
545,2216.313894998313,857.0
546,2216.313894998313,858.0
547,2216.313894998313,859.0
548,2216.313894998313,860.0
549,2216.313894998313,861.0
550,2211.922099045315,861.0
551,2211.922099045315,861.0
552,2211.922099045315,862.0
553,2211.922099045315,863.0
554,2211.922099045315,864.0
555,2215.9980735771132,865.0
556,2215.9980735771132,866.0
557,2215.9980735771132,867.0
558,2215.9980735771132,868.0
559,2215.9980735771132,869.0
560,2214.0128336166395,870.0
561,2214.0128336166395,871.0
562,2214.0128336166395,872.0
563,2214.0128336166395,873.0
564,2214.0128336166395,874.0
565,2217.4119918143956,875.0
566,2217.4119918143956,876.0
567,2217.4119918143956,877.0
568,2217.4119918143956,878.0
569,2217.4119918143956,879.0
570,2216.134311954501,880.0
571,2216.134311954501,881.0
572,2216.134311954501,882.0
573,2216.134311954501,883.0
574,2216.134311954501,884.0
575,2210.9769252833134,885.0
576,2210.9769252833134,886.0
577,2210.9769252833134,888.0
578,2210.9769252833134,890.0
579,2210.9769252833134,892.0
580,2208.8284196960303,894.0
581,2208.8284196960303,896.0
582,2208.8284196960303,898.0
583,2208.8284196960303,900.0
584,2208.8284196960303,902.0
585,2210.639872099743,904.0
586,2210.639872099743,906.0
587,2210.639872099743,908.0
588,2210.639872099743,910.0
589,2210.639872099743,912.0
590,2209.164774665279,914.0
591,2209.164774665279,916.0
592,2209.164774665279,918.0
593,2209.164774665279,920.0
594,2209.164774665279,922.0
595,2207.9689903554945,923.0
596,2207.9689903554945,925.0
597,2207.9689903554945,927.0
598,2207.9689903554945,929.0
599,2207.9689903554945,931.0
