step,J,true_crop_sum
122,720.0852831440773,16.0
123,728.5208135978829,16.0
124,728.0864427210724,16.0
125,726.7897791305021,16.0
126,727.0978705776861,16.0
127,726.6431033885696,16.0
128,726.4813067690003,16.0
129,729.9833434589747,16.0
130,729.5716428507324,16.0
131,731.0767034054891,16.0
132,728.0267561188437,16.0
133,727.1465232684072,16.0
134,725.0576804430589,16.0
135,724.3835738613235,16.0
136,724.4612226448055,16.0
137,723.274438160061,16.0
138,722.9439210657215,16.0
139,722.6800737564954,16.0
140,723.8241991656118,16.0
141,723.0327123753245,16.0
142,722.6830606034501,16.0
143,722.4790876444376,16.0
144,723.4310386944051,16.0
145,724.6874472226865,16.0
146,724.1300824145512,16.0
147,723.8986936709252,16.0
148,731.5422467691251,16.0
149,731.3983334093116,16.0
150,731.333493286587,16.0
151,730.6030394087721,16.0
152,746.5649045988066,16.0
153,745.0153324438764,16.0
154,741.6892717294136,16.0
155,738.8946637822224,16.0
156,738.1211667640182,16.0
157,737.1665377155286,16.0
158,736.6210830900322,16.0
159,736.3389230198572,16.0
160,735.682133363711,16.0
161,734.9561935129777,16.0
162,734.5926703683299,16.0
163,734.7860219813006,16.0
164,733.6918846567393,16.0
165,731.2253437771551,16.0
166,733.2038103752936,16.0
167,730.8159662079472,16.0
168,729.2418043591022,16.0
169,727.7275114072884,16.0
170,724.1871540898189,16.0
171,719.2537226952087,16.0
172,704.4972542864161,16.0
173,701.257119339878,16.0
174,652.0105217320489,16.0
175,291.8712968320001,17.0
176,1019.9511087264809,18.0
177,872.2857210757868,19.0
178,825.3003575830098,20.0
179,811.8630498290888,21.0
180,810.490695262984,22.0
181,802.8045120868018,23.0
182,793.8768719312397,23.0
183,777.4158378061163,23.0
184,761.6288041849209,23.0
185,758.158601626411,23.0
186,752.8173622882829,23.0
187,751.7134121508961,24.0
188,751.0582775752044,25.0
189,748.6272412363686,26.0
190,750.8621439168965,27.0
191,749.7304278360864,28.0
192,750.6415616256495,29.0
193,749.7484396481989,30.0
194,749.2147161732428,31.0
195,748.5600640776154,31.0
196,747.4909630898376,31.0
197,747.0169856377466,32.0
198,744.4875404241247,33.0
199,743.3637439110466,34.0
200,742.8729797290107,34.0
201,742.7172500340406,34.0
202,743.6205313611835,35.0
203,743.2391780656756,36.0
204,743.0239587418284,37.0
205,742.6705779547415,38.0
206,742.5708846093905,39.0
207,742.3880560323973,40.0
208,742.2603414124043,41.0
209,738.7755252713539,41.0
210,737.96643963063,41.0
211,737.6969417671883,42.0
212,737.5374846116265,42.0
213,737.6318972712297,42.0
214,735.8844761284982,42.0
215,735.289436499108,42.0
216,734.9053999132384,43.0
217,734.6747434092975,44.0
218,735.5996130198843,44.0
219,734.4131828062998,44.0
220,733.4284173953077,44.0
221,732.6071247759292,44.0
222,730.6752901078604,44.0
223,729.9052187281344,44.0
224,729.6182810508873,44.0
225,735.1948700559242,44.0
226,734.7611146503637,44.0
227,736.6416849302425,44.0
228,735.6173541316402,44.0
