step,J,true_crop_sum
123,737.1494724293849,24.0
124,736.7135537760573,24.0
125,736.5301745126596,24.0
126,734.8609944636839,24.0
127,735.4834493426606,24.0
128,734.8242019322109,24.0
129,739.4356159615743,24.0
130,739.1456142218129,24.0
131,738.977075388087,24.0
132,738.857165443294,24.0
133,736.6536499241314,24.0
134,737.2562478332895,24.0
135,736.9610027994195,24.0
136,736.8111550165838,24.0
137,738.1041401645223,24.0
138,737.7821404972145,24.0
139,737.6285330572725,24.0
140,735.2794881869352,24.0
141,734.6820759312086,24.0
142,733.9025331377891,24.0
143,733.1630743840775,24.0
144,732.8666473281196,24.0
145,732.6951066159492,24.0
146,732.5482140780618,24.0
147,731.4381009830978,24.0
148,730.9160524373026,24.0
149,736.0941539439183,24.0
150,735.0964679730505,24.0
151,734.6784394743486,24.0
152,732.6911548579628,24.0
153,732.0484319294937,24.0
154,731.7531980996498,24.0
155,732.1805779723313,24.0
156,731.9526484002176,24.0
157,731.8008626848714,24.0
158,730.8222641425507,24.0
159,733.6360023888919,24.0
160,730.5448185299684,24.0
161,729.8783726335423,24.0
162,729.5712771833664,24.0
163,729.3878576099303,25.0
164,726.8843408907649,25.0
165,725.609864014104,25.0
166,726.1831606092314,25.0
167,725.5183491864221,25.0
168,722.987350427529,25.0
169,722.2364468609389,25.0
170,721.9065994321379,25.0
171,719.7272652420247,25.0
172,726.3477890950153,25.0
173,725.6747779474769,25.0
174,725.3913090181071,25.0
175,729.4498409231776,25.0
176,729.0138973829792,25.0
177,728.8066083776217,25.0
178,729.8394553115556,25.0
179,729.3913657197796,25.0
180,729.13603798671,25.0
181,728.9916850550112,25.0
182,727.5131872770171,26.0
183,725.7317818618797,27.0
184,728.4668522390602,28.0
185,723.836995469888,29.0
186,722.5757132027237,30.0
187,719.8023252723924,31.0
188,721.747604706,31.0
189,720.994915184265,31.0
190,720.6018055515303,31.0
191,720.4016488031921,31.0
192,720.271717268437,31.0
193,720.1769665470372,31.0
194,720.3649474514641,31.0
195,719.4424456421086,31.0
196,719.007499004941,31.0
197,718.7347267407408,31.0
198,718.541614538715,31.0
199,718.3949616580485,31.0
200,718.2783134823615,31.0
201,718.8506232153866,31.0
202,718.071786059716,31.0
203,717.7999537741263,31.0
204,717.0433191867626,31.0
205,715.9630277752772,31.0
206,711.9193734812561,31.0
207,711.6198218572619,31.0
208,712.3084519480799,31.0
209,711.6576516728041,31.0
210,711.2812482396604,31.0
211,711.0500745787074,31.0
212,710.8835174048746,31.0
213,710.8336964897034,31.0
214,709.2991348914168,31.0
215,708.7013800834661,31.0
216,708.3648655083016,31.0
217,708.0608887659032,31.0
218,706.4057903181415,31.0
219,706.9158924816657,31.0
220,705.9762514170363,31.0
221,705.4881300764281,31.0
222,705.0400057636105,31.0
223,703.8338540240936,31.0
224,703.3372905554247,31.0
225,703.059767852412,31.0
226,701.7367918572814,31.0
227,702.5812250094689,31.0
228,701.813601891566,31.0
229,701.5896813057905,31.0
230,700.3832492352074,31.0
231,699.6658142228456,31.0
232,699.312044930439,31.0
233,699.0914282430573,31.0
234,698.9350764874137,31.0
235,699.2648502082105,31.0
236,698.0970647036482,31.0
237,697.6302866391416,31.0
238,704.2098947401239,31.0
239,701.992624505307,31.0
240,701.0227430642653,31.0
241,700.4448705181378,31.0
242,698.5670067756073,31.0
243,697.6808875603376,31.0
244,697.2324546464201,31.0
245,696.9537003341414,31.0
246,696.5601058808708,31.0
247,696.3340322684269,31.0
248,696.1818726051064,31.0
249,696.6483569609532,31.0
250,694.65220743894,31.0
251,694.1824657346773,31.0
252,693.8234008390266,31.0
253,690.001854424251,31.0
254,689.1750471831915,31.0
255,688.8486970708614,31.0
256,688.6675586300097,32.0
257,688.54988356476,33.0
258,693.5787087092874,34.0
259,693.7245582007795,34.0
260,703.3839493227242,34.0
261,701.7227925557397,35.0
262,701.0475755166245,35.0
263,700.4517415057945,35.0
264,699.3363999098889,36.0
265,698.2664291608896,37.0
266,697.5270779011385,38.0
267,697.1839927104279,39.0
268,694.5801413200238,40.0
269,697.9599290719477,41.0
270,696.1118235615158,42.0
271,695.3542235930227,43.0
272,693.8178260484308,44.0
273,692.906404071488,45.0
274,692.421698914195,46.0
275,691.7140438625158,47.0
276,690.6892367351489,48.0
277,690.3156031899431,49.0
278,690.1060526030283,50.0
279,687.6490716387879,51.0
280,690.2690438829866,52.0
281,690.6464211083753,53.0
282,688.0702369769467,54.0
283,690.6406626413864,55.0
284,690.0091467075722,56.0
285,690.5310799351961,57.0
286,689.2042926200604,58.0
287,689.5045221353846,59.0
288,688.6080850300585,60.0
289,688.2529701378985,61.0
290,688.048702417384,62.0
291,686.3031396684257,63.0
292,684.5427734591804,63.0
293,684.0333184606857,63.0
294,690.1683417315903,63.0
295,689.5280575723439,63.0
296,689.2245382538707,63.0
297,687.7198167784462,63.0
298,687.545227458706,63.0
299,686.523567029609,63.0
300,689.0624748517408,63.0
301,687.7152995289707,63.0
302,687.0884845710161,63.0
303,686.7067660568536,63.0
304,686.4425826389648,63.0
305,685.2605289574099,63.0
306,684.5591951720446,63.0
307,684.1762938536626,63.0
308,683.9254741042191,63.0
309,683.8363645960179,63.0
310,681.7919915192581,63.0
311,681.166522526181,63.0
312,678.354970296603,63.0
313,680.6588507147086,63.0
314,683.9694803092804,64.0
315,682.1934872737178,65.0
316,681.4109180897565,65.0
317,680.9452174332719,65.0
318,679.885942631921,65.0
319,678.6211373696323,65.0
320,677.3771492318122,65.0
321,676.5841809002341,65.0
322,676.2588398058772,65.0
323,674.7480500470607,65.0
324,674.1822725944622,65.0
325,676.4467472508325,65.0
326,675.7570797112088,65.0
327,675.4668885514843,65.0
328,675.293548402778,65.0
329,676.4087117218749,65.0
330,676.839133012581,65.0
331,675.2105925239553,65.0
332,673.9187874558961,65.0
333,672.513984537844,65.0
334,671.665689156898,65.0
335,674.6253973985783,65.0
336,673.5656432846846,65.0
337,672.3137166539402,65.0
338,674.5599001521498,65.0
339,672.7307468907719,66.0
340,671.9301187905926,67.0
341,671.5434303902672,68.0
342,671.2984300279406,68.0
343,671.1154325647406,68.0
344,669.1611585974132,69.0
345,676.9582852063812,70.0
346,676.3634375130839,70.0
347,676.0232662655799,70.0
348,678.6339548525864,70.0
349,674.8159304775911,70.0
350,677.7141609706996,70.0
351,675.4617674893459,70.0
352,674.4795195899169,70.0
353,673.3037554106975,70.0
354,672.6494327297477,70.0
355,672.3149234612226,70.0
356,672.0950914032982,70.0
357,671.9334938367815,70.0
358,676.752146150907,70.0
359,675.1763882704195,70.0
360,677.1157408985054,70.0
361,675.2434188306668,70.0
362,674.4773907206385,70.0
363,674.3522895704638,70.0
364,673.2883280676484,70.0
365,672.6735214415532,71.0
366,671.6593674651813,72.0
367,671.177638847545,73.0
368,670.889956870906,74.0
369,677.6839369639179,75.0
370,677.4303570338191,76.0
371,676.8613754546035,77.0
372,677.9598013782814,78.0
373,678.5671431467117,79.0
374,678.4485191218901,80.0
375,677.5485080699154,81.0
376,675.4341331538558,82.0
377,674.9602324666823,83.0
378,674.7423394970148,84.0
379,672.5365044275704,85.0
380,671.7789094209994,86.0
381,671.4904489609949,87.0
382,675.489016466563,88.0
383,674.2609362610734,89.0
384,673.7925866546025,90.0
385,673.497274511675,91.0
386,686.9258824843728,92.0
387,685.4772955148969,93.0
388,684.8836783690101,93.0
389,684.5388923176116,93.0
390,683.8428728367378,94.0
391,682.0149096043206,95.0
392,682.1434198908566,96.0
393,680.7799658635423,96.0
394,680.0082232987166,96.0
395,679.7137861622476,96.0
396,679.5508039423468,96.0
397,679.2848636173826,96.0
398,678.7707783181254,96.0
399,678.549985787145,96.0
400,678.9104073372694,96.0
401,678.9482381831374,96.0
402,678.4559622091106,96.0
403,679.8721430771122,96.0
404,679.2520808216481,96.0
405,679.6356444133676,96.0
406,681.4843521772791,96.0
407,683.1259470467753,96.0
408,679.3227421787203,96.0
409,678.5736324194859,96.0
410,679.2537114177622,96.0
411,679.3102968529172,96.0
412,676.7765494044924,96.0
413,676.2912480643827,96.0
414,678.5805512292478,96.0
415,677.9459908958918,96.0
416,677.4976232035996,96.0
417,679.6525292396584,96.0
418,679.2096061281114,96.0
419,679.0226638741881,96.0
420,678.9093799247344,96.0
421,678.8311801198984,96.0
422,678.7727708400186,96.0
423,678.7267912456216,96.0
424,678.6892225917167,96.0
425,678.6576662616702,96.0
426,678.6305920338621,96.0
427,678.5844124009388,96.0
428,679.8269295346539,96.0
429,679.0500899560069,96.0
430,678.1802647441351,96.0
431,675.9803013011076,96.0
432,679.1214653072141,96.0
433,677.5130484406025,96.0
434,676.2240744746754,96.0
435,674.6224888133422,96.0
436,673.9542494871671,96.0
437,673.6528101094966,96.0
438,675.5149729193855,96.0
439,677.2386265558986,96.0
440,677.3986016488867,96.0
441,675.1842568427626,96.0
442,673.4700215111269,96.0
443,670.3130937644783,96.0
444,666.0378891847276,97.0
445,666.8090279427892,98.0
446,669.1361495375997,99.0
447,671.3876245042707,100.0
448,668.5058889061308,101.0
449,667.2192636916948,102.0
450,668.9484533281486,103.0
451,664.8843578824055,104.0
452,664.7254009834905,105.0
453,663.5032559345227,106.0
454,663.9073875367953,107.0
455,663.4909206029461,108.0
456,662.1043698804449,109.0
457,661.2295508213788,110.0
458,660.5138830430938,111.0
459,660.8362423065689,112.0
460,661.3908699123263,113.0
461,660.9381466093253,114.0
462,660.7220978567888,115.0
463,660.5898976670733,116.0
464,662.0719512790924,117.0
465,660.689995505607,118.0
466,660.0634655144111,119.0
467,659.5360774142216,120.0
468,661.7585641502222,121.0
469,662.1772989424683,122.0
470,661.3019007481349,123.0
471,661.1905440020104,124.0
472,660.6487485278425,125.0
473,667.7725153523481,126.0
474,665.9507680681202,127.0
475,662.4018904422285,127.0
476,664.2914733577395,127.0
477,663.6510549690738,128.0
478,663.336123358897,129.0
479,660.4392371764221,129.0
480,661.8420856125425,129.0
481,657.6018187293657,129.0
482,656.7973533201416,129.0
483,657.8128591932825,129.0
484,661.2111982040168,129.0
485,660.101132602247,129.0
486,658.121104571602,129.0
487,658.0216369442818,129.0
488,656.8444690035055,129.0
489,657.4111329344391,129.0
490,656.5166654977317,129.0
491,655.8136976297235,129.0
492,655.442974574869,129.0
493,656.4722467898957,129.0
494,656.0381045415115,129.0
495,655.8191175120207,129.0
496,659.8537921124491,129.0
497,659.1613030630526,129.0
498,658.904015871506,129.0
499,658.571533651616,129.0
500,657.3020867348393,129.0
501,657.8963079224836,129.0
502,656.9654755911921,129.0
503,654.7906524011462,129.0
504,652.9674181304372,129.0
505,652.3128309060542,129.0
506,652.0237669203706,129.0
507,651.8497492174855,129.0
508,658.1830896349888,129.0
509,657.0975497939235,129.0
510,656.54094190726,129.0
511,656.2492422957998,129.0
512,656.0656192605302,129.0
513,655.1266645969213,129.0
514,653.5911791497583,129.0
515,652.897095306381,129.0
516,651.5703266700115,129.0
517,656.8509152450818,129.0
518,656.1794043289221,129.0
519,660.5508135467369,129.0
520,658.7697410245178,129.0
521,658.2508845569179,129.0
522,657.9939072247561,129.0
523,656.9805993447513,129.0
524,658.7468184462954,129.0
525,659.8084292943113,129.0
526,658.8733225144408,129.0
527,655.7866630462399,129.0
528,654.9929071292133,129.0
529,654.7105869958308,129.0
530,654.691035249866,129.0
531,663.2044481119622,129.0
532,662.7013047903879,129.0
533,662.2436373860612,129.0
534,662.2002924876197,129.0
535,662.3342711380888,129.0
536,665.1379661743858,129.0
537,670.669436683846,129.0
538,670.9682731201835,129.0
539,670.4012086046124,129.0
540,670.1263640443946,129.0
541,669.9508646371835,129.0
542,669.7695675086168,129.0
543,670.6338367762385,129.0
544,669.6534535539594,129.0
545,669.7809722691392,129.0
546,671.0050280520538,129.0
547,669.1278416779566,129.0
548,666.8967944255899,129.0
549,672.1563279265131,130.0
550,672.1607387625711,131.0
551,667.2807044628555,132.0
552,666.4884801646571,133.0
553,667.6306545805262,134.0
554,665.2466129692334,134.0
555,670.0952552111959,134.0
556,672.2832558096936,134.0
557,668.1315512831926,134.0
558,667.4913993663206,134.0
559,666.69401422997,134.0
560,663.4064815542611,134.0
561,663.8018103512491,134.0
562,663.015218975607,134.0
563,665.5227959052352,134.0
564,663.0572498181587,134.0
565,662.2099712737433,134.0
566,661.229695309553,134.0
567,660.1069601644873,134.0
568,659.6235912483442,134.0
569,658.4374293849621,134.0
570,657.7663329592272,134.0
571,657.4863860439501,134.0
572,657.3265719947312,134.0
573,662.8584550786421,134.0
574,659.4922427953325,134.0
575,660.0314674302416,134.0
576,659.2586285833249,134.0
577,658.8735435666913,134.0
578,658.6365525814497,134.0
579,666.1959997550529,134.0
580,666.940379451682,134.0
581,665.8790936029535,134.0
582,665.3826552638337,134.0
583,669.1861305574871,134.0
584,668.3525961549159,134.0
585,666.2054888422768,134.0
586,665.5347372061796,135.0
587,665.2020064637562,136.0
588,668.8996207824894,136.0
589,665.8511023125847,136.0
590,667.756037303611,136.0
591,668.6093288796776,136.0
592,672.6756538753752,136.0
593,671.7629397854214,136.0
594,671.3615052752699,136.0
595,672.4186781021247,136.0
596,672.0475444811705,136.0
597,670.9728108102386,136.0
598,673.0880637566256,136.0
599,671.7089691744775,136.0
600,671.2885839334454,136.0
601,677.3871236891274,136.0
602,676.4586644644128,136.0
603,673.2114374089601,136.0
604,670.3491833141125,136.0
605,672.7829399547641,136.0
606,679.506790995057,136.0
607,677.1261645773646,136.0
608,678.7780661852892,136.0
609,676.8372935552361,136.0
610,674.9407653000507,136.0
611,676.743031278314,136.0
612,675.0297099642739,136.0
613,671.9575030233434,136.0
614,671.1038307643481,136.0
615,675.1506012561343,136.0
616,674.7348561952425,136.0
617,674.0613446014011,136.0
618,673.724023520893,136.0
619,672.4361491355826,136.0
620,674.4322274644568,136.0
621,671.2896484951311,136.0
622,670.647097952414,136.0
623,670.4659091059045,136.0
624,670.322018267783,136.0
625,673.5473170362857,137.0
626,676.1223965989341,137.0
627,671.8107017681663,137.0
628,671.3556270075042,137.0
629,669.5704366057635,137.0
630,677.8249294154591,137.0
631,676.7823735457565,137.0
632,675.3728182403777,137.0
633,675.2507086133545,137.0
634,676.42255307249,137.0
635,675.0147569707042,137.0
636,674.6443486122658,137.0
637,674.7099599679991,137.0
638,672.7489589482572,137.0
639,677.1950828601877,137.0
640,674.8824256465359,137.0
641,673.6314451612857,137.0
642,674.0267658946755,137.0
643,672.787895162565,137.0
644,672.2888496891933,137.0
645,677.1803075485374,137.0
646,681.4005106117875,137.0
647,680.0142443162973,137.0
648,679.3756919849989,137.0
649,679.0684835162601,137.0
650,678.8681392093372,137.0
651,677.3335963535652,137.0
652,677.2939337336834,137.0
653,673.4196195641262,137.0
654,671.285674093273,137.0
655,670.5013543616601,137.0
656,669.2925708900236,137.0
657,672.4041417990171,137.0
658,669.3635780742969,137.0
659,667.8731746678651,137.0
660,669.5178692169218,137.0
661,672.1984138157495,137.0
662,670.7447745498224,137.0
663,670.4010587398197,137.0
664,673.6161510771565,137.0
665,674.2000867485611,137.0
666,672.976887206212,137.0
667,672.8461357710844,137.0
668,672.5470104201339,137.0
669,672.3893738930842,137.0
670,675.5230530359968,137.0
671,677.5471477819732,137.0
672,679.1748395444843,137.0
673,677.5467551770873,137.0
674,679.7714997569749,137.0
675,680.0611305028929,137.0
676,680.4015928683112,137.0
677,679.9003317551862,137.0
678,677.2904795100214,137.0
679,680.3406663480037,137.0
680,678.4826717048094,137.0
681,676.5162700146809,137.0
682,671.6349391717307,137.0
683,674.0278393602096,137.0
684,675.0783249827455,137.0
685,667.8424848803372,137.0
686,668.1200744977957,137.0
687,668.8230442049879,137.0
688,668.130588719036,137.0
689,665.808043979235,137.0
690,667.5582854486175,137.0
691,664.7185091762003,137.0
692,665.1392836022808,137.0
693,664.4771284002568,137.0
694,664.248667905113,137.0
695,665.881925261627,137.0
696,664.4295268323586,137.0
697,663.8548392084422,137.0
698,663.5234254130271,137.0
699,664.4249820228033,137.0
700,663.7186259859591,137.0
701,666.3052239535884,137.0
702,665.984739299608,137.0
703,665.8118060112367,137.0
704,666.7954005679562,137.0
705,665.8458664295752,137.0
706,664.1404115074873,137.0
707,661.0711905858145,137.0
708,660.4628285303153,137.0
709,661.2933640360849,137.0
710,661.0426608896905,137.0
711,660.634820643423,138.0
712,666.7134306333708,139.0
713,674.2524794861906,139.0
714,680.0687714447084,139.0
715,675.6811111439944,140.0
716,675.9606437681157,140.0
717,678.299101361774,140.0
718,676.3267465593401,140.0
719,675.4565150156046,140.0
720,673.7081524962955,140.0
721,677.7720454985418,140.0
722,686.9294905437098,140.0
723,684.3765970012389,140.0
724,685.002067604149,140.0
725,685.640200500683,140.0
726,684.8734167576946,140.0
727,684.2881521555425,140.0
728,687.3330613907195,140.0
729,686.3746617584264,140.0
730,685.9233832814145,140.0
731,685.681324815491,140.0
732,685.5495382855511,140.0
733,685.4354381359699,140.0
734,685.2874321852772,140.0
735,685.8037952606878,140.0
736,684.6413766007183,140.0
737,685.2736252475337,140.0
738,684.758619585941,140.0
739,686.0087055418503,140.0
740,687.5174423607187,140.0
741,685.5043157491707,140.0
742,688.0044162538894,140.0
743,687.649481571239,140.0
744,686.4378715619608,140.0
745,685.6864636183411,140.0
746,685.4208340674844,140.0
747,685.3380919867036,140.0
748,683.5660076149163,140.0
749,683.0039382617614,140.0
750,678.3474563509832,140.0
751,675.619138776362,140.0
752,671.5929028482258,140.0
753,679.7332478573701,140.0
754,678.2175358636355,140.0
755,677.6205877623765,140.0
756,678.2081612602243,140.0
757,678.3279654973385,140.0
758,674.8898906484947,140.0
759,672.2253416835597,140.0
760,677.0978461532825,140.0
761,671.0088211403233,140.0
762,674.7834499283855,140.0
763,671.1212399022281,140.0
764,673.4234170651403,140.0
765,679.3965300068385,140.0
766,681.0713242328978,140.0
767,679.0174626158941,140.0
768,678.2724111006496,140.0
769,676.23191035718,140.0
770,678.5019077139141,141.0
771,677.4500443349141,142.0
772,677.0600822652762,143.0
773,678.682514307352,144.0
774,678.0076583812915,145.0
775,685.3751426213109,146.0
776,683.7033687054002,147.0
777,680.5960197642893,148.0
778,679.9301217182967,149.0
779,679.6044472948089,150.0
780,679.3181516703394,151.0
781,679.1411283528879,152.0
782,679.8652800740374,153.0
783,678.4608766684835,154.0
784,678.3771172398551,155.0
785,676.6427642994835,156.0
786,676.027950236675,157.0
787,677.8371523934484,158.0
788,674.633402123972,159.0
789,680.3469546854732,160.0
790,675.7105472416347,161.0
791,675.2452198583567,162.0
792,673.6884328378624,163.0
793,672.6702557003363,164.0
794,672.2094002331942,165.0
795,673.3223895415829,166.0
796,673.3014670315536,167.0
797,674.1508287300944,168.0
798,673.5980674952398,169.0
799,673.3039142198706,170.0
800,672.1705556074842,171.0
801,670.8660470336297,172.0
802,670.7386035927237,173.0
803,674.483173706589,174.0
804,673.0642158493594,175.0
805,672.5659302199608,176.0
806,672.2977447392897,177.0
807,670.3027462216016,178.0
808,669.8049185731644,179.0
809,669.5869161305193,180.0
810,668.7711854991418,181.0
811,667.6942930139585,182.0
812,666.7224369815385,183.0
813,666.1173758743245,184.0
814,664.1353359994604,185.0
815,663.5820549702635,186.0
816,663.2601642337524,187.0
817,663.4315781514367,188.0
818,662.4544346861817,189.0
819,661.8408476427481,190.0
820,661.855632024241,191.0
821,664.0344039865183,192.0
822,662.2074886357999,193.0
823,661.7361882499788,194.0
824,661.4763960056674,195.0
825,660.7231296204634,195.0
826,660.2554285550268,195.0
827,660.000544637842,195.0
828,661.7775218227468,195.0
829,661.0620050973339,195.0
830,660.3094049976228,195.0
831,660.0338806240409,195.0
832,659.4042391340965,195.0
833,659.6850162536782,195.0
834,659.7664457378582,195.0
835,659.1851475207654,195.0
836,660.4967477698633,195.0
837,659.848725841543,195.0
838,659.526934109987,195.0
839,659.3273798135315,195.0
840,661.7131046259001,195.0
841,663.0320864435876,195.0
842,662.9382173327584,195.0
843,662.6279931611937,195.0
844,658.6824026848922,195.0
845,657.941909484444,195.0
846,660.1327861610152,195.0
847,666.9197512649506,195.0
848,666.1857704971187,195.0
849,667.2695438261526,195.0
850,665.3173578805777,195.0
851,668.904225417456,195.0
852,667.942834436291,195.0
853,666.8559190099695,195.0
854,670.4982976326527,195.0
855,667.7518298869265,195.0
856,673.0765760900271,195.0
857,677.6027373368361,195.0
858,673.1750250466552,195.0
859,672.293584355942,195.0
860,669.3807609037055,195.0
861,669.9822854615884,195.0
862,668.8984704778491,196.0
863,669.5853696770014,197.0
864,669.2863839744693,197.0
865,666.1081602500888,197.0
866,666.5368671994461,197.0
867,665.7310652370475,197.0
868,663.0010258183256,197.0
869,662.9276294280266,197.0
870,662.7971402939927,197.0
871,661.8754583345958,197.0
872,659.0624124761312,197.0
873,664.4987428482714,197.0
874,661.2306560514116,197.0
875,660.9774657350433,197.0
876,660.9265215494828,197.0
877,661.8472635882856,197.0
878,659.7681655010879,197.0
879,659.6510311268822,197.0
880,659.3359450173513,197.0
881,659.3197949942055,197.0
882,659.505034716993,197.0
883,659.101375050954,197.0
884,658.837432226971,197.0
885,665.1352833897229,197.0
886,660.5612390023825,197.0
887,663.4512718275803,197.0
888,663.7213661591903,197.0
889,666.5845130862893,197.0
890,669.075178881465,197.0
891,668.6277093316161,197.0
892,668.4227035618418,197.0
893,668.3338177235231,197.0
894,668.2793982651708,197.0
895,668.1920698357804,197.0
896,667.8420174012635,197.0
897,664.494174185874,197.0
898,667.6924747482192,197.0
899,665.6904173753398,197.0
