run_idx,step,J,true_crop_sum,ugv0_y,ugv0_x,ugv0_mu,ugv0_var,ugv0_prob,ugv0_visited_count,ugv0_visited_mu_sum,ugv0_visited_var_sum,ugv0_visited_prob_sum,ugv0_reachable_rmse,ugv0_reachable_mae,ugv0_reachable_var,ugv0_reachable_calib,ugv0_reachable_cell_count,ugv0_path_rmse,ugv0_path_mae,ugv0_path_var,ugv0_target_error,ugv0_target_var,ugv1_y,ugv1_x,ugv1_mu,ugv1_var,ugv1_prob,ugv1_visited_count,ugv1_visited_mu_sum,ugv1_visited_var_sum,ugv1_visited_prob_sum,ugv1_reachable_rmse,ugv1_reachable_mae,ugv1_reachable_var,ugv1_reachable_calib,ugv1_reachable_cell_count,ugv1_path_rmse,ugv1_path_mae,ugv1_path_var,ugv1_target_error,ugv1_target_var
6,0,858.6649755109362,6.791892379259086,20,13,0.5906718784158344,0.8287976804482166,0.6116594860392096,2,0.6140231807759556,1.828774399417523,1.1166060911915627,2.0848877886182624,1.869022510278387,0.884811297547907,3.5893539845982527,107,1.3641993131951184,1.3436748830156195,0.7360808135739447,1.4679665686753482,0.7985593056133165,10,13,0.02623923640956428,0.9999251956369827,0.505556685278879,2,0.04959053876968561,1.999901914606289,1.010503290431232,5.522167273055228,5.11496420385723,0.982787038353282,29.511544353248933,103,3.35856064435645,3.188671371966564,0.92924744050083,4.545196260787143,0.9993869957120922
6,1,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,2.1266090517682295,1.8406797660791845,0.8777692490853469,3.8082439695852215,105,1.2773993377933646,1.2581097450490166,0.7401832665674908,1.002439727868175,0.6908729577110276,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713,5.051461640400972,4.661927861833321,0.9703149688595261,24.54694973558295,105,3.405883907399284,3.2530395906319503,0.8837389232770445,4.443612384562549,0.9965994694615218
6,2,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,2.1266090517682295,1.8406797660791845,0.8777692490853469,3.8082439695852215,105,1.2773993377933646,1.2581097450490166,0.7401832665674908,1.002439727868175,0.6908729577110276,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713,5.051461640400972,4.661927861833321,0.9703149688595261,24.54694973558295,105,3.405883907399284,3.2530395906319503,0.8837389232770445,4.443612384562549,0.9965994694615218
6,3,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,2.1266090517682295,1.8406797660791845,0.8777692490853469,3.8082439695852215,105,1.2773993377933646,1.2581097450490166,0.7401832665674908,1.002439727868175,0.6908729577110276,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713,5.051461640400972,4.661927861833321,0.9703149688595261,24.54694973558295,105,3.405883907399284,3.2530395906319503,0.8837389232770445,4.443612384562549,0.9965994694615218
6,4,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,2.1266090517682295,1.8406797660791845,0.8777692490853469,3.8082439695852215,105,1.2773993377933646,1.2581097450490166,0.7401832665674908,1.002439727868175,0.6908729577110276,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713,5.051461640400972,4.661927861833321,0.9703149688595261,24.54694973558295,105,3.405883907399284,3.2530395906319503,0.8837389232770445,4.443612384562549,0.9965994694615218
6,5,856.960934434441,6.791892379259086,20,14,0.9363526459806151,0.788193764977374,0.6436450107781783,3,1.820305292878931,2.6037148916129005,1.7846448730253814,2.1266090517682295,1.8406797660791845,0.8777692490853469,3.8082439695852215,105,1.2773993377933646,1.2581097450490166,0.7401832665674908,1.002439727868175,0.6908729577110276,10,12,0.005602466452548603,0.9992863803415784,0.5011871740013444,3,0.029106597820573593,2.999172737764508,1.5061662466382713,5.051461640400972,4.661927861833321,0.9703149688595261,24.54694973558295,105,3.405883907399284,3.2530395906319503,0.8837389232770445,4.443612384562549,0.9965994694615218
6,6,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,2.066421356914658,1.7775941735895984,0.8363288224231057,3.57024062298777,105,1.2696737131479552,1.25437521838686,0.7387371988397045,1.4231209137743375,0.7856830292328182,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007,4.921241285883765,4.4367196640116795,0.9169678476745341,23.301647946212356,105,2.192136570933226,2.124123726778079,0.7089077661963261,3.3162125061461616,0.8318528486048115
6,7,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,2.066421356914658,1.7775941735895984,0.8363288224231057,3.57024062298777,105,1.2696737131479552,1.25437521838686,0.7387371988397045,1.4231209137743375,0.7856830292328182,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007,4.921241285883765,4.4367196640116795,0.9169678476745341,23.301647946212356,105,2.192136570933226,2.124123726778079,0.7089077661963261,3.3162125061461616,0.8318528486048115
6,8,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,2.066421356914658,1.7775941735895984,0.8363288224231057,3.57024062298777,105,1.2696737131479552,1.25437521838686,0.7387371988397045,1.4231209137743375,0.7856830292328182,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007,4.921241285883765,4.4367196640116795,0.9169678476745341,23.301647946212356,105,2.192136570933226,2.124123726778079,0.7089077661963261,3.3162125061461616,0.8318528486048115
6,9,839.6079316794762,6.791892379259086,20,14,0.847086901460849,0.7864116183700839,0.6381256072616921,3,1.6016943248494648,2.5842791457476535,1.76983604486621,2.066421356914658,1.7775941735895984,0.8363288224231057,3.57024062298777,105,1.2696737131479552,1.25437521838686,0.7387371988397045,1.4231209137743375,0.7856830292328182,10,12,0.39627080117603186,0.9341822467389088,0.5793998597685329,3,0.5797656521303046,2.9191360592741207,1.6179814677380007,4.921241285883765,4.4367196640116795,0.9169678476745341,23.301647946212356,105,2.192136570933226,2.124123726778079,0.7089077661963261,3.3162125061461616,0.8318528486048115
